conversion_id,click_id,campaign_id,campaign_name,conversion_method,country,city,isp,goal_id,goal_name,txn_id,device_id,p1,p2,p3,p4,p5,click_device,status,created,sale_amount,currency,payout,conv_request_ip,payout_in_campaign_currency,payout_in_user_currency,sale_amount_in_campaign_currency,sale_amount_in_user_currency,campaign_currency,created_date,created_time
65e967d2ba8d8f68da301beb,65e967d2ba8d8f68da301bea,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253866-2264154-8761403,,wYkOEv3QyMQA4X7kH2oE,,,,,,rejected,"2023-12-08 00:00:00",742,INR,0,,0,0,742,742,INR,2023-12-08,00:00:00
6602b313d780f52287387302,6602b313d780f52287387301,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253852-3716125-5883603,,esbbSF5fxB6MATBnEb1L,,,,,,rejected,"2023-12-08 00:00:00",4519,INR,10.168,,10.168,10.168,4519,4519,INR,2023-12-08,00:00:00
6602b329d780f5228738746d,6602b329d780f5228738746c,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253926-1740273-5234301,,Xt717Su5UJnuwhCkhj8w,,,,,,rejected,"2023-12-08 00:00:00",3619,INR,8.143,,8.143,8.143,3619,3619,INR,2023-12-08,00:00:00
6602b4cad780f52287388efe,6602b4cad780f52287388efd,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253978-10462570828303,,hyyzo,,,,,,rejected,"2023-12-08 00:00:00",4302,INR,387.18,,387.18,387.18,4302,4302,INR,2023-12-08,00:00:00
6602b4cbd780f52287388f0d,6602b4cbd780f52287388f0c,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253978-85770910236203,,hyyzo,,,,,,rejected,"2023-12-08 00:00:00",3465,INR,311.85,,311.85,311.85,3465,3465,INR,2023-12-08,00:00:00
6602b4ccd780f52287388f1f,6602b4ccd780f52287388f1e,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User","1253888 80313352601101",,EHy0dcK1f8TYOEz1pkZJ,,,,,,rejected,"2023-12-08 00:00:00",767,INR,69.03,,69.03,69.03,767,767,INR,2023-12-08,00:00:00
6602b4cdd780f52287388f25,6602b4cdd780f52287388f24,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253876-07378483000000,,RR0L3R4njbAGJy6vN6WN,,,,,,rejected,"2023-12-08 00:00:00",1202,INR,108.18,,108.18,108.18,1202,1202,INR,2023-12-08,00:00:00
65df0e8b78bcc048df19b1a8,65df0e8b78bcc048df19b1a7,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253941-1753168-8091101,,kFMuQ5r6p0EIOFo5rD7F,222,,,,,approved,"2023-12-09 00:00:00",5120,INR,230.4,,230.4,230.4,5120,5120,INR,2023-12-09,00:00:00
65df0e9978bcc048df19b2cb,65df0e9978bcc048df19b2ca,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253942-6341549-7371703,,BM8EbY65lwYW39Hw5N33,222,,,,,approved,"2023-12-09 00:00:00",1975,INR,177.75,,177.75,177.75,1975,1975,INR,2023-12-09,00:00:00
65df0f1478bcc048df19bc37,65df0f1478bcc048df19bc36,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253991-2075443-6795803,,D6firl0DOeeno6J6s4bm,222,,,,,approved,"2023-12-09 00:00:00",600,INR,27,,27,27,600,600,INR,2023-12-09,00:00:00
65df0f1678bcc048df19bc5e,65df0f1678bcc048df19bc5d,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253992-1863665-2544601,,wMlRVQCtP8WhT4hHGiR3,222,,,,,approved,"2023-12-09 00:00:00",264.488,INR,11.902,,11.902,11.902,264.488,264.488,INR,2023-12-09,00:00:00
65df0f2678bcc048df19bdc3,65df0f2678bcc048df19bdc2,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254000-7812621-0228601,,p9o0Tp2b7jVKkP0HIEDd,222,,,,,approved,"2023-12-09 00:00:00",2319.99,INR,104.4,,104.4,104.4,2319.99,2319.99,INR,2023-12-09,00:00:00
65df0f3478bcc048df19bedd,65df0f3478bcc048df19bedc,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254009-1118088-9737101,,3Qths8nPS1WUPXSCOSwM,222,,,,,approved,"2023-12-09 00:00:00",2930,INR,131.85,,131.85,131.85,2930,2930,INR,2023-12-09,00:00:00
65df0f3d78bcc048df19bfa0,65df0f3d78bcc048df19bf9f,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254013-6720978-4308401,,v5rC1nBfDD3cN7GP0yFL,222,,,,,approved,"2023-12-09 00:00:00",1107,INR,49.815,,49.815,49.815,1107,1107,INR,2023-12-09,00:00:00
65df0f4778bcc048df19c069,65df0f4778bcc048df19c068,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254016-9757430-1489103,,,,,,,,approved,"2023-12-09 00:00:00",2019,INR,181.71,,181.71,181.71,2019,2019,INR,2023-12-09,00:00:00
65df121178bcc048df1a002f,65df121178bcc048df1a002e,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253939-2441268-7551503,,oP3DyUMaJ7UYpILThwog,,,,,,approved,"2023-12-09 00:00:00",1959.06,INR,176.315,,176.315,176.315,1959.06,1959.06,INR,2023-12-09,00:00:00
65df122378bcc048df1a01f7,65df122378bcc048df1a01f6,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253941-8579865-9980501,,G0Jc8wnW4ACYZVyhp4EH,,,,,,approved,"2023-12-09 00:00:00",4270,INR,384.3,,384.3,384.3,4270,4270,INR,2023-12-09,00:00:00
65df122978bcc048df1a028a,65df122978bcc048df1a0289,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253943-1326815-4411703,,ylOWqZeCgnIoek7m5h7j,,,,,,approved,"2023-12-09 00:00:00",4035,INR,181.575,,181.575,181.575,4035,4035,INR,2023-12-09,00:00:00
65df122a78bcc048df1a02b7,65df122a78bcc048df1a02b6,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253943-4378034-5702001,,dcCwb86Oy5rIHF7slqJO,,,,,,approved,"2023-12-09 00:00:00",4970,INR,223.65,,223.65,223.65,4970,4970,INR,2023-12-09,00:00:00
65df122b78bcc048df1a02d2,65df122b78bcc048df1a02d1,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253943-6772934-8919901,,5txMq4TDvkOoFPlxFys8,,,,,,approved,"2023-12-09 00:00:00",1668,INR,150.12,,150.12,150.12,1668,1668,INR,2023-12-09,00:00:00
65df125178bcc048df1a05ed,65df125178bcc048df1a05ec,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253978-8577091-0236203,,B5jAZrHkz0u4Dx88048E,,,,,,approved,"2023-12-09 00:00:00",3850,INR,173.25,,173.25,173.25,3850,3850,INR,2023-12-09,00:00:00
65df127778bcc048df1a08ed,65df127778bcc048df1a08ec,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253994-3593852-8426703,,eRzrn7r6bcC9LNnY1NJD,,,,,,approved,"2023-12-09 00:00:00",4620.01,INR,207.9,,207.9,207.9,4620.01,4620.01,INR,2023-12-09,00:00:00
65df128678bcc048df1a0a07,65df128678bcc048df1a0a06,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254004-9292800-9239403,,GLjvcbASU8dGyObPy5ib,,,,,,approved,"2023-12-09 00:00:00",2930,INR,131.85,,131.85,131.85,2930,2930,INR,2023-12-09,00:00:00
65df129978bcc048df1a0b7b,65df129978bcc048df1a0b7a,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254016-3739686-2646203,,B5jAZrHkz0u4Dx88048E,,,,,,approved,"2023-12-09 00:00:00",4456.902,INR,200.561,,200.561,200.561,4456.902,4456.902,INR,2023-12-09,00:00:00
65e966eeba8d8f68da300a60,65e966eeba8d8f68da300a5f,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254001-8139525-1703603,,TKeYDElNmeXUaeIYaxiY,,,,,,rejected,"2023-12-09 00:00:00",319.676,INR,0,,0,0,319.676,319.676,INR,2023-12-09,00:00:00
65e967f9ba8d8f68da301f33,65e967f9ba8d8f68da301f32,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253948-8537233-3646101,,ccqr299Zpp6whOt22CQV,,,,,,rejected,"2023-12-09 00:00:00",1087.54,INR,0,,0,0,1087.54,1087.54,INR,2023-12-09,00:00:00
65e96800ba8d8f68da301fd8,65e96800ba8d8f68da301fd7,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253972-7863026-4029003,,m4EhfzxNWC7DP1ERq1x2,,,,,,rejected,"2023-12-09 00:00:00",201,INR,0,,0,0,201,201,INR,2023-12-09,00:00:00
6602b340d780f52287387611,6602b340d780f52287387610,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1253973-9057651-3859901,,yCd5TPXH9EYMz13WDhJM,,,,,,rejected,"2023-12-09 00:00:00",659,INR,1.483,,1.483,1.483,659,659,INR,2023-12-09,00:00:00
6602b34fd780f52287387710,6602b34fd780f5228738770f,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254023-7019715-3071201,,JcLhjWPKszHO1qQg2ng8,,,,,,rejected,"2023-12-09 00:00:00",2719,INR,6.118,,6.118,6.118,2719,2719,INR,2023-12-09,00:00:00
6602b4cad780f52287388f04,6602b4cad780f52287388f03,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253942-63415497371703,,hyyzo,,,,,,rejected,"2023-12-09 00:00:00",2130,INR,191.7,,191.7,191.7,2130,2130,INR,2023-12-09,00:00:00
6602b4cbd780f52287388f10,6602b4cbd780f52287388f0f,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254016-37396862646203,,hyyzo,,,,,,rejected,"2023-12-09 00:00:00",7359,INR,662.31,,662.31,662.31,7359,7359,INR,2023-12-09,00:00:00
6602b4ccd780f52287388f16,6602b4ccd780f52287388f15,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253943-67729348919901,,hyyzo,,,,,,rejected,"2023-12-09 00:00:00",2628,INR,236.52,,236.52,236.52,2628,2628,INR,2023-12-09,00:00:00
6602b4ccd780f52287388f19,6602b4ccd780f52287388f18,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253943-13268154411703,,hyyzo,,,,,,rejected,"2023-12-09 00:00:00",4190,INR,377.1,,377.1,377.1,4190,4190,INR,2023-12-09,00:00:00
6602b4ccd780f52287388f1c,6602b4ccd780f52287388f1b,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1253941-85798659980501,,hyyzo,,,,,,rejected,"2023-12-09 00:00:00",4270,INR,384.3,,384.3,384.3,4270,4270,INR,2023-12-09,00:00:00
65df0f5578bcc048df19c171,65df0f5578bcc048df19c170,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254025-2405386-4182103,,4wTfyjOSdBnGAiIKYxMu,222,,,,,approved,"2023-12-10 00:00:00",565,INR,25.425,,25.425,25.425,565,565,INR,2023-12-10,00:00:00
65df0f7278bcc048df19c3ae,65df0f7278bcc048df19c3ad,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254058-1481279-3684703,,,,,,,,approved,"2023-12-10 00:00:00",1235,INR,111.15,,111.15,111.15,1235,1235,INR,2023-12-10,00:00:00
65df0f7278bcc048df19c3b1,65df0f7278bcc048df19c3b0,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254059-1037420-5631403,,c64eCzXM2XLfjH4UeB7s,222,,,,,approved,"2023-12-10 00:00:00",608,INR,27.36,,27.36,27.36,608,608,INR,2023-12-10,00:00:00
65df0fae78bcc048df19c885,65df0fae78bcc048df19c884,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254104-2834086-1764201,,khmf3GAhWazAAylAWvQ2,222,,,,,approved,"2023-12-10 00:00:00",1289,INR,58.005,,58.005,58.005,1289,1289,INR,2023-12-10,00:00:00
65e966f4ba8d8f68da300ad2,65e966f4ba8d8f68da300ad1,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254026-7213518-0233003,,,,,,,,rejected,"2023-12-10 00:00:00",1679,INR,0,,0,0,1679,1679,INR,2023-12-10,00:00:00
65e96830ba8d8f68da3023ad,65e96830ba8d8f68da3023ac,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254026-9137566-6730401,,,,,,,,rejected,"2023-12-10 00:00:00",1511,INR,0,,0,0,1511,1511,INR,2023-12-10,00:00:00
65e96831ba8d8f68da3023c8,65e96831ba8d8f68da3023c7,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254028-3849053-2217701,,,,,,,,rejected,"2023-12-10 00:00:00",1511,INR,0,,0,0,1511,1511,INR,2023-12-10,00:00:00
65e96832ba8d8f68da3023e0,65e96832ba8d8f68da3023df,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254032-7813299-6899903,,nWRtH3rdsLJpCAXf53ha,,,,,,rejected,"2023-12-10 00:00:00",481,INR,0,,0,0,481,481,INR,2023-12-10,00:00:00
6602b33726ea3f50dc790035,6602b33726ea3f50dc790034,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254086-0065592-6648703,,,,,,,,approved,"2023-12-10 00:00:00",1429,INR,128.61,,128.61,128.61,1429,1429,INR,2023-12-10,00:00:00
65df0fd178bcc048df19cb46,65df0fd178bcc048df19cb45,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254186-9417440-6216303,,,,,,,,approved,"2023-12-11 00:00:00",1004,INR,45.18,,45.18,45.18,1004,1004,INR,2023-12-11,00:00:00
65df133278bcc048df1a16d9,65df133178bcc048df1a16d8,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254176-3950189-5572001,,khmf3GAhWazAAylAWvQ2,,,,,,approved,"2023-12-11 00:00:00",505.333,INR,22.74,,22.74,22.74,505.333,505.333,INR,2023-12-11,00:00:00
65df138778bcc048df1a1d09,65df138778bcc048df1a1d08,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254276-4791315-1111001,,,,,,,,approved,"2023-12-12 00:00:00",3780,INR,170.1,,170.1,170.1,3780,3780,INR,2023-12-12,00:00:00
65e96969ba8d8f68da303d30,65e96969ba8d8f68da303d2f,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254358-2141221-8480503,,,,,,,,rejected,"2023-12-13 00:00:00",464,INR,0,,0,0,464,464,INR,2023-12-13,00:00:00
6602b4cbd780f52287388f07,6602b4cbd780f52287388f06,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254377-28744987850501,,hyyzo,,,,,,rejected,"2023-12-13 00:00:00",3805,INR,342.45,,342.45,342.45,3805,3805,INR,2023-12-13,00:00:00
6602b578d780f52287389acb,6602b578d780f52287389aca,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254358-2141221-8480503,,,,,,,,rejected,"2023-12-13 00:00:00",464,INR,41.76,,41.76,41.76,464,464,INR,2023-12-13,00:00:00
65e968a2ba8d8f68da302c95,65e968a2ba8d8f68da302c94,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254416-7130501-3491003,,,,,,,,rejected,"2023-12-14 00:00:00",1446,INR,0,,0,0,1446,1446,INR,2023-12-14,00:00:00
65e96974ba8d8f68da303e08,65e96974ba8d8f68da303e07,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254431-1028044-9548003,,,,,,,,rejected,"2023-12-14 00:00:00",338,INR,0,,0,0,338,338,INR,2023-12-14,00:00:00
6602b5ead780f5228738a2c3,6602b5ead780f5228738a2c2,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254431-1028044-9548003,,,,,,,,rejected,"2023-12-14 00:00:00",338,INR,30.42,,30.42,30.42,338,338,INR,2023-12-14,00:00:00
65df14c478bcc048df1a33ef,65df14c478bcc048df1a33ee,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254538-1165761-2801503,,,,,,,,approved,"2023-12-15 00:00:00",235,INR,21.15,,21.15,21.15,235,235,INR,2023-12-15,00:00:00
6602b35e26ea3f50dc7902a2,6602b35e26ea3f50dc7902a1,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254498-8868265-9795201,,,,,,,,approved,"2023-12-15 00:00:00",1002,INR,90.18,,90.18,90.18,1002,1002,INR,2023-12-15,00:00:00
657d6e73ab8a860500966221,657d6e3b4b597a034938731c,68,mCaffeine,acquisition,IN,Jaipur,Jio,,Default,MCaff3364728,,XLoUik3FdBD0mRH4oL01,280,hyyzo,,,desktop,approved,"2023-12-16 00:00:00",328,INR,59.04,35.240.15.55,59.04,59.04,328,328,INR,2023-12-16,00:00:00
6602b3e2d780f52287388025,6602b3e2d780f52287388024,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254588-2744744-2780203,,,,,,,,rejected,"2023-12-16 00:00:00",3178,INR,286.02,,286.02,286.02,3178,3178,INR,2023-12-16,00:00:00
6602b4cbd780f52287388f0a,6602b4cbd780f52287388f09,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254615-78883649405901,,hyyzo,,,,,,rejected,"2023-12-16 00:00:00",5978,INR,538.02,,538.02,538.02,5978,5978,INR,2023-12-16,00:00:00
657ed8b5d1336604f468096d,657ed87a6efec2035258da24,188,Zupee,acquisition,IN,Lucknow,Jio,,Default,,,IHmKLwytKS4geYzjJOWt,,,,,mobile,rejected,"2023-12-17 00:00:00",0,INR,0,185.151.206.70,0,0,0,0,INR,2023-12-17,00:00:00
65df160e78bcc048df1a4dcc,65df160e78bcc048df1a4dcb,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1254635-9493865-4753803,,,,,,,,approved,"2023-12-17 00:00:00",1930,INR,86.85,,86.85,86.85,1930,1930,INR,2023-12-17,00:00:00
6602b4c9d780f52287388ef8,6602b4c9d780f52287388ef7,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254700-58845434937201,,hyyzo,,,,,,rejected,"2023-12-17 00:00:00",8055,INR,724.95,,724.95,724.95,8055,8055,INR,2023-12-17,00:00:00
657fd5e4d28ee604b45c9b39,657fd589c773a40349a8ce43,188,Zupee,acquisition,IN,Bengaluru,Airtel,,Default,,,4OzKwpCmG67e1DQ2zPCd,,,,,mobile,rejected,"2023-12-18 00:00:00",0,INR,0,23.19.51.162,0,0,0,0,INR,2023-12-18,00:00:00
657fd5eb960b620496d6be09,657fd589c773a40349a8ce43,188,Zupee,acquisition,IN,Bengaluru,Airtel,654a2160464b8a320d75aa38,Signup,,,4OzKwpCmG67e1DQ2zPCd,,,,,mobile,approved,"2023-12-18 00:00:00",0,INR,10,23.19.51.97,10,10,0,0,INR,2023-12-18,00:00:00
6602b48cd780f52287388af6,6602b48cd780f52287388af5,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1254980-5135698-8728503,,,,,,,,rejected,"2023-12-21 00:00:00",1429,INR,128.61,,128.61,128.61,1429,1429,INR,2023-12-21,00:00:00
65865b0f06f56005158a9ac7,6586397924960b0343298169,188,Zupee,acquisition,IN,Chandigarh,Jio,,Default,,,RIKle7ZMrekB0KXUQdYe,,,,,mobile,rejected,"2023-12-23 00:00:00",0,INR,0,23.19.51.102,0,0,0,0,INR,2023-12-23,00:00:00
65865b2dbdb42e052ad77528,6586397924960b0343298169,188,Zupee,acquisition,IN,Chandigarh,Jio,654a2160464b8a320d75aa38,Signup,,,RIKle7ZMrekB0KXUQdYe,,,,,mobile,approved,"2023-12-23 00:00:00",0,INR,10,23.19.51.131,10,10,0,0,INR,2023-12-23,00:00:00
6586b84301c20e07523b53f7,6586397924960b0343298169,188,Zupee,acquisition,IN,Chandigarh,Jio,654dcc2253a5b3664b05a1d2,Deposit,,,RIKle7ZMrekB0KXUQdYe,,,,,mobile,rejected,"2023-12-23 00:00:00",0,INR,0,23.19.51.103,0,0,0,0,INR,2023-12-23,00:00:00
6586cfb506f5600515ac1686,6586ce48b0318a034247847d,188,Zupee,acquisition,IN,Patna,"Star Prime Broadband Pvt Ltd",,Default,,,ByZgQwzFS87OzHeHImAa,,,,,mobile,rejected,"2023-12-23 00:00:00",0,INR,0,185.151.206.162,0,0,0,0,INR,2023-12-23,00:00:00
65e96936ba8d8f68da3038e3,65e96936ba8d8f68da3038e2,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1255220-5697116-4537603,,,,,,,,rejected,"2023-12-23 00:00:00",559,INR,0,,0,0,559,559,INR,2023-12-23,00:00:00
65e96936ba8d8f68da3038e6,65e96936ba8d8f68da3038e5,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1255221-0312110-0007303,,,,,,,,rejected,"2023-12-23 00:00:00",939,INR,0,,0,0,939,939,INR,2023-12-23,00:00:00
65e9693aba8d8f68da303949,65e9693aba8d8f68da303948,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1255292-6714722-5377703,,,,,,,,rejected,"2023-12-24 00:00:00",1374,INR,0,,0,0,1374,1374,INR,2023-12-24,00:00:00
65e9693cba8d8f68da303961,65e9693cba8d8f68da303960,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1255304-2069892-6536303,,,,,,,,rejected,"2023-12-24 00:00:00",1099,INR,0,,0,0,1099,1099,INR,2023-12-24,00:00:00
65e9693dba8d8f68da30398b,65e9693dba8d8f68da30398a,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1255350-4165593-6894303,,,,,,,,rejected,"2023-12-25 00:00:00",1774,INR,0,,0,0,1774,1774,INR,2023-12-25,00:00:00
658c443394df9504c0d4be2d,658c439b8b78b0034adde68f,188,Zupee,acquisition,IN,Mumbai,"D-Vois Broadband Pvt",,Default,,,hZr5MqucHnY3V8xqCXI8,,,,,mobile,rejected,"2023-12-27 00:00:00",0,INR,0,185.151.206.68,0,0,0,0,INR,2023-12-27,00:00:00
658c44c025a20404b7536290,658c439b8b78b0034adde68f,188,Zupee,acquisition,IN,Mumbai,"D-Vois Broadband Pvt",654a2160464b8a320d75aa38,Signup,,,hZr5MqucHnY3V8xqCXI8,,,,,mobile,approved,"2023-12-27 00:00:00",0,INR,10,185.151.206.7,10,10,0,0,INR,2023-12-27,00:00:00
65eede296feac458182d183e,65eede296feac458182d183d,70,"Koparo Clean",csv_upload,XX,XX,XX,,Default,98539481,,uE4sPyBz6bRmsP1tzzkG,,,,,,rejected,"2023-12-27 00:00:00",742.4,INR,400.896,,400.896,400.896,742.4,742.4,INR,2023-12-27,00:00:00
658d724b7fbdb604a26d5de8,658d7136e6916103460b8ad8,48,Pepperfry,pixel,IN,Jaipur,Excitel,,Default,309449561,,FDN39QAoMtAYLVhJY1c6,9121de7d,,,,desktop,approved,"2023-12-28 00:00:00",369,INR,19.926,110.235.219.59,19.926,19.926,369,369,INR,2023-12-28,00:00:00
658e52713c2a69051bbe5e44,658e5230999422034181c4dc,188,Zupee,acquisition,IN,Jaipur,Jio,,Default,,,RvYZ8rRLML1spA8NAthy,,,,,mobile,rejected,"2023-12-29 00:00:00",0,INR,0,23.19.51.105,0,0,0,0,INR,2023-12-29,00:00:00
658e528964524a04fbb57f6f,658e5230999422034181c4dc,188,Zupee,acquisition,IN,Jaipur,Jio,654a2160464b8a320d75aa38,Signup,,,RvYZ8rRLML1spA8NAthy,,,,,mobile,approved,"2023-12-29 00:00:00",0,INR,10,23.19.51.98,10,10,0,0,INR,2023-12-29,00:00:00
65df1a8078bcc048df1aa5aa,65df1a8078bcc048df1aa5a9,8,Myntra,csv_upload,XX,XX,XX,655c58e5e2ae6d4a18742d03,"New User",1255795-8377221-7463601,,,,,,,,approved,"2023-12-30 00:00:00",1756,INR,158.04,,158.04,158.04,1756,1756,INR,2023-12-30,00:00:00
65906e7a7038f524d481c792,65906e21cd72960342868e45,188,Zupee,acquisition,IN,Jaipur,Jio,,Default,,,NPngxPaUcttqtxTvk4hQ,,,,,mobile,rejected,"2023-12-31 00:00:00",0,INR,0,86.48.45.137,0,0,0,0,INR,2023-12-31,00:00:00
65df1aa278bcc048df1aa82f,65df1aa278bcc048df1aa82e,8,Myntra,csv_upload,XX,XX,XX,655c590c7746c16a12150895,"Old User",1255899-5690461-0877501,,,,,,,,approved,"2023-12-31 00:00:00",860,INR,38.7,,38.7,38.7,860,860,INR,2023-12-31,00:00:00
65945333149bfc04b72ae962,659452becd72960347fc6195,68,mCaffeine,acquisition,IN,Hyderabad,Airtel,,Default,MCaff3430319,,6SSZIn3yEZP7m0EuStiz,280,hyyzo,,,desktop,rejected,"2024-01-02 00:00:00",231,INR,39.27,35.240.36.66,39.27,39.27,231,231,INR,2024-01-02,00:00:00
65bcf80c3c349a4a6d631947,65bcf80c3c349a4a6d631946,8,Myntra,csv_upload,XX,XX,XX,,Default,1256461-9755057-1170201,,,,,,,,rejected,"2024-01-07 00:00:00",1430,INR,64.35,,64.35,64.35,1430,1430,INR,2024-01-07,00:00:00
659bdc424c5a4004f15dbf92,659bdbf4e359db034348b5b5,48,Pepperfry,pixel,IN,Jaipur,Excitel,,Default,309474767,,9B99n483pXQ5EulHDWSn,283,hyyzo,,,desktop,approved,"2024-01-08 00:00:00",299,INR,16.146,110.235.219.116,16.146,16.146,299,299,INR,2024-01-08,00:00:00
65a0e16514d37804ccec5b88,65a0e027a3ce960346bf65ba,48,Pepperfry,pixel,IN,Jaipur,Excitel,,Default,309481265,,ufyL1duanYN5AS1CgHWK,9121de7d,,,,desktop,approved,"2024-01-12 00:00:00",99,INR,5.346,110.235.219.71,5.346,5.346,99,99,INR,2024-01-12,00:00:00
65fd417b1617123bd20ae059,65fd417b1617123bd20ae058,277,Samsung,csv_upload,XX,XX,XX,,Default,12501651375,,9JfxRvswsJkdkcuJwgum,9JfxRvswsJkdkcuJwgum,,,,,approved,"2024-01-13 00:00:00",10581.5,INR,259.247,,259.247,259.247,10581.5,10581.5,INR,2024-01-13,00:00:00
65fd41cb1617123bd20ae57b,65fd41cb1617123bd20ae57a,277,Samsung,csv_upload,XX,XX,XX,,Default,12100206143,,bBo1ehQBc1c6m3Q57Ocl,bBo1ehQBc1c6m3Q57Ocl,,,,,rejected,"2024-01-13 00:00:00",20999,INR,0,,0,0,20999,20999,INR,2024-01-13,00:00:00
